kind	offset	type	field	parent	default
58	0x01ec	f32	up	camera_range_shadowmario	2
58	0x01f0	f32	down	camera_range_shadowmario	-2
58	0x01f8	hash40	node	camera_clip_sphere_shadowmario	0
58	0x0200	f32	x_offset	camera_clip_sphere_shadowmario	0
58	0x0204	f32	y_offset	camera_clip_sphere_shadowmario	0
58	0x0208	f32	z_offset	camera_clip_sphere_shadowmario	0
58	0x020c	f32	r	camera_clip_sphere_shadowmario	1
59	0x0110	u32	shape_type	map_collision_can	
59	0x0114	f32	up	map_collision_can	3.5
59	0x0118	f32	down	map_collision_can	-3.5
59	0x011c	f32	half_width	map_collision_can	2.5
59	0x0180	u32	shape_type	map_collision_clay	
59	0x0184	f32	up	map_collision_clay	0.850000024
59	0x0188	f32	down	map_collision_clay	-0.850000024
59	0x018c	f32	half_width	map_collision_clay	3
59	0x0208	u32	shape_type	map_collision_gunman	
59	0x020c	f32	up	map_collision_gunman	16
59	0x0210	f32	down	map_collision_gunman	0
59	0x0214	f32	half_width	map_collision_gunman	3
59	0x0218	u32	shape_type	map_collision_gunman_yarare	
59	0x021c	f32	up	map_collision_gunman_yarare	6
59	0x0220	f32	down	map_collision_gunman_yarare	0
59	0x0224	f32	half_width	map_collision_gunman_yarare	4
59	0x0228	u32	shape_type	map_collision_gunman_noppo	
59	0x022c	f32	up	map_collision_gunman_noppo	18
59	0x0230	f32	down	map_collision_gunman_noppo	0
59	0x0234	f32	half_width	map_collision_gunman_noppo	2.5
59	0x0238	u32	shape_type	map_collision_gunman_noppo_yarare	
59	0x023c	f32	up	map_collision_gunman_noppo_yarare	6
59	0x0240	f32	down	map_collision_gunman_noppo_yarare	0
59	0x0244	f32	half_width	map_collision_gunman_noppo_yarare	4
59	0x0248	u32	shape_type	map_collision_gunman_kurofuku	
59	0x024c	f32	up	map_collision_gunman_kurofuku	20
59	0x0250	f32	down	map_collision_gunman_kurofuku	0
59	0x0254	f32	half_width	map_collision_gunman_kurofuku	3.5
59	0x0258	u32	shape_type	map_collision_gunman_kurofuku_yarare	
59	0x025c	f32	up	map_collision_gunman_kurofuku_yarare	6
59	0x0260	f32	down	map_collision_gunman_kurofuku_yarare	0
59	0x0264	f32	half_width	map_collision_gunman_kurofuku_yarare	4
59	0x0268	u32	shape_type	map_collision_gunman_sonburero	
59	0x026c	f32	up	map_collision_gunman_sonburero	15
59	0x0270	f32	down	map_collision_gunman_sonburero	0
59	0x0274	f32	half_width	map_collision_gunman_sonburero	4
59	0x0278	u32	shape_type	map_collision_gunman_sonburero_yarare	
59	0x027c	f32	up	map_collision_gunman_sonburero_yarare	6
59	0x0280	f32	down	map_collision_gunman_sonburero_yarare	0
59	0x0284	f32	half_width	map_collision_gunman_sonburero_yarare	4
59	0x0288	u32	shape_type	map_collision_gunman_boss	
59	0x028c	f32	up	map_collision_gunman_boss	18
59	0x0290	f32	down	map_collision_gunman_boss	0
59	0x0294	f32	half_width	map_collision_gunman_boss	3.5
59	0x0298	u32	shape_type	map_collision_gunman_boss_yarare	
59	0x029c	f32	up	map_collision_gunman_boss_yarare	6
59	0x02a0	f32	down	map_collision_gunman_boss_yarare	0
59	0x02a4	f32	half_width	map_collision_gunman_boss_yarare	4
59	0x0398	f32	speed_x_gg	jostle_data_gunman	0.699999988
59	0x039c	f32	speed_x_ga	jostle_data_gunman	
59	0x03a0	f32	speed_x_ag	jostle_data_gunman	0.300000012
59	0x03a4	f32	speed_x_aa	jostle_data_gunman	
59	0x03a8	f32	speed_z	jostle_data_gunman	0.100000001
59	0x03ac	f32	pos_z_max	jostle_data_gunman	1.39999998
59	0x03b0	f32	center_x	jostle_data_gunman	8
59	0x03b4	f32	center_y	jostle_data_gunman	10
59	0x03b8	f32	width	jostle_data_gunman	18
59	0x03bc	f32	height	jostle_data_gunman	18
59	0x03c0	f32	push_speed	jostle_data_gunman	1
59	0x03c4	u32	shape_type	map_collision_kurofukuhat	
59	0x03c8	f32	up	map_collision_kurofukuhat	2
59	0x03cc	f32	down	map_collision_kurofukuhat	0
59	0x03d0	f32	half_width	map_collision_kurofukuhat	2
59	0x03d4	f32	final_cut1_frame	param_private	49
59	0x03d8	f32	final_cut2_frame	param_private	85
59	0x03dc	f32	final_cut3_frame	param_private	44
59	0x03e0	f32	final_cut4_frame	param_private	55
59	0x03e4	f32	final_cut5_frame	param_private	75
59	0x03e8	f32	final_vector_min	param_private	35
59	0x03ec	f32	final_vector_max	param_private	40
59	0x03f0	f32	final_radius	param_private	0
59	0x03f4	f32	final_fall_offset_x_2	param_private	-11
59	0x03f8	f32	final_fall_offset_z_2	param_private	-20
59	0x03fc	f32	final_fall_offset_x_3	param_private	-28
59	0x0400	f32	final_fall_offset_z_3	param_private	-32
59	0x0404	f32	final_fall_offset_x_4	param_private	-20
59	0x0408	f32	final_fall_offset_z_4	param_private	-4.5
59	0x040c	f32	final_fall_offset_x_5	param_private	-8
59	0x0410	f32	final_fall_offset_z_5	param_private	-33
59	0x0414	f32	final_fall_offset_x_6	param_private	-46
59	0x0418	f32	final_fall_offset_z_6	param_private	-11
59	0x041c	f32	final_fall_offset_x_7	param_private	-38
59	0x0420	f32	final_fall_offset_z_7	param_private	-60
59	0x0424	f32	final_fall_offset_x_8	param_private	0
59	0x0428	f32	final_fall_offset_z_8	param_private	0
59	0x042c	f32	final_height	param_private	160
59	0x0430	f32	final_initialfallspeed	param_private	0.75
59	0x0434	f32	final_fallacc	param_private	1
59	0x0438	f32	final_offset_x_2	param_private	-15
59	0x043c	f32	final_offset_z_2	param_private	-20
59	0x0440	f32	final_offset_x_3	param_private	
59	0x0444	f32	final_offset_z_3	param_private	-5
59	0x0448	f32	final_offset_x_4	param_private	-50
59	0x044c	f32	final_offset_z_4	param_private	0
59	0x0450	f32	final_offset_x_5	param_private	-3
59	0x0454	f32	final_offset_z_5	param_private	-45
59	0x0458	f32	final_offset_x_6	param_private	-25
59	0x045c	f32	final_offset_z_6	param_private	18
59	0x0460	f32	final_offset_x_7	param_private	-27
59	0x0464	f32	final_offset_z_7	param_private	-48
59	0x0468	f32	final_offset_x_8	param_private	0
59	0x046c	f32	final_offset_z_8	param_private	0
59	0x0470	f32	final_hit_stop_frame	param_private	6
59	0x0474	f32	final_hit_shake_frame	param_private	8
59	0x0478	f32	final_hit_rot	param_private	24
59	0x047c	f32	final_fly_speed_y	param_private	0.119999997
59	0x0480	f32	final_end_fall_speed_y	param_private	1.29999995
59	0x0484	f32	closing_ear_distance	param_private	2
59	0x0488	f32	smash_s_distance_mul	param_private	
59	0x048c	f32	smash_s_random_offset_x_meters	param_private	0
59	0x0490	f32	smash_s_random_offset_y_meters	param_private	0.5
59	0x0494	f32	smash_s_random_offset_y_meters_hit	param_private	0
59	0x0498	f32	smash_s_random_offset_y_mul_2	param_private	0.600000024
59	0x049c	f32	smash_s_random_offset_y_mul_3	param_private	
59	0x04a0	f32	invalid_3ps_frames	param_private	10
59	0x04a4	f32	unk_21dcf05fe5	param_private	10
60	0x00e0	u32	shape_type	map_collision_hadoken	
60	0x00e4	f32	up	map_collision_hadoken	1
60	0x00e8	f32	down	map_collision_hadoken	-1
60	0x00ec	f32	half_width	map_collision_hadoken	1
60	0x0150	i32	final_cancel_hit_stop_frame	param_private	25
60	0x0154	f32	final_search_ofs_y	param_private	6.5
60	0x0158	f32	final_search_radius	param_private	20
60	0x015c	f32	final_ignore_back_dist	param_private	1.5
60	0x0160	i32	final_fall_frame	param_private	25
60	0x0164	i32	final_landing_frame	param_private	30
60	0x0168	i32	final_hit_fall_frame	param_private	25
60	0x016c	f32	final_air_speed_y_stable_mul	param_private	1.14999998
60	0x0170	f32	final_fall_brake_y_mul	param_private	1.20000005
60	0x0174	f32	final_damage_ofs_x	param_private	11
60	0x0178	f32	final_damage_ofs_y	param_private	0
60	0x017c	f32	final_damage_speed	param_private	4
60	0x0180	i32	final_damage2_start_frame	param_private	3
60	0x0184	f32	final_damage2_ofs_x	param_private	11
60	0x0188	f32	final_damage2_ofs_y	param_private	15
60	0x018c	f32	final_damage2_speed	param_private	8
60	0x0190	f32	final_damage3_ofs_x	param_private	12.5
60	0x0194	f32	final_damage3_ofs_y	param_private	20
60	0x0198	f32	final_damage3_speed	param_private	4
60	0x019c	f32	final_camera_offset_x	param_private	10
60	0x01a0	f32	final_camera_offset_y	param_private	0
60	0x01a4	f32	final_camera_offset2_x	param_private	10
60	0x01a8	f32	final_camera_offset2_y	param_private	2
60	0x01ac	f32	final_camera_offset3_x	param_private	4
60	0x01b0	f32	final_camera_offset3_y	param_private	4.5
60	0x01b4	f32	final_shake_scale	param_private	0.699999988
60	0x01b8	f32	final_shake_scale2	param_private	
60	0x01bc	f32	final_shake_scale3	param_private	0.600000024
60	0x01c0	i32	final_stage_invisible_time	param_private	35
60	0x01c4	i32	final_bg_color_r	param_private	242
60	0x01c8	i32	final_bg_color_g	param_private	102
60	0x01cc	i32	final_bg_color_b	param_private	26
60	0x01d0	i32	final_bg_return_time	param_private	1
60	0x01d4	f32	final2_scroll_rate	param_private	0.5
60	0x01d8	i32	final2_scroll_rate_change_frame	param_private	60
60	0x01dc	f32	final2_shoot_x	param_private	13
60	0x01e0	f32	final2_shoot_y	param_private	11.5
60	0x01e4	f32	attack_11_w_frame	param_private	5
60	0x01e8	f32	attack_s3_w_frame	param_private	5
60	0x01ec	f32	attack_hi3_w_frame	param_private	5
60	0x01f0	f32	attack_lw3_w_frame	param_private	5
60	0x01f4	f32	attack_11_s_button_on_frame	param_private	3
60	0x01f8	f32	attack_hi3_s_button_on_frame	param_private	3
60	0x01fc	f32	attack_lw3_s_button_on_frame	param_private	3
60	0x0200	f32	turn_dash_dash_cancel_frame	param_private	5
60	0x0204	f32	attack_start_cancel_frame	param_private	3
60	0x0208	f32	wall_stop_cancel_frame	param_private	8
60	0x020c	f32	ladder_catch_bottom_cancel_frame	param_private	5
60	0x0210	i32	unk_1e4ea8f9a7	param_private	4
60	0x0214	f32	unk_19996b81b6	param_private	800
60	0x0218	i32	pass_cancel_command_frame	param_private	8
60	0x021c	f32	near_opponent_range_x	param_private	4.5
60	0x0220	f32	near_opponent_ref_y	param_private	0.75
60	0x0224	f32	near_opponent_ref_y_opponent	param_private	0.25
60	0x0228	f32	near_opponent_range_y	param_private	30
60	0x022c	f32	attack_s4_w_frame	param_private	5
61	0x00e0	u32	shape_type	map_collision_hadoken	
61	0x00e4	f32	up	map_collision_hadoken	1
61	0x00e8	f32	down	map_collision_hadoken	-1
61	0x00ec	f32	half_width	map_collision_hadoken	1
61	0x0138	i32	hit_cancel_command_extend_frame	param_private	5
61	0x013c	f32	final_search_ofs_y	param_private	8
61	0x0140	f32	final_search_radius	param_private	18
61	0x0144	f32	final_ignore_back_dist	param_private	1.5
61	0x0148	f32	final_air_speed_y_stable_mul	param_private	1.14999998
61	0x014c	f32	final_fall_brake_y_mul	param_private	1.20000005
61	0x0150	i32	final_landing_frame	param_private	30
61	0x0154	f32	final_damage_ofs_x	param_private	12
61	0x0158	f32	final_damage_ofs_y	param_private	8
61	0x015c	f32	final_damage_speed	param_private	2
61	0x0160	i32	final_damage2_start_frame	param_private	1
61	0x0164	f32	final_damage2_ofs_x	param_private	25
61	0x0168	f32	final_damage2_ofs_y	param_private	8
61	0x016c	f32	final_damage2_speed	param_private	1.5
61	0x0170	f32	final_damage3_ofs_x	param_private	22
61	0x0174	f32	final_damage3_ofs_y	param_private	12
61	0x0178	f32	final_damage3_speed	param_private	1.5
61	0x017c	f32	final_damage4_ofs_x	param_private	22
61	0x0180	f32	final_damage4_ofs_y	param_private	14
61	0x0184	f32	final_damage4_speed	param_private	1.5
61	0x0188	f32	final_damage5_ofs_x	param_private	22
61	0x018c	f32	final_damage5_ofs_y	param_private	14
61	0x0190	f32	final_damage5_speed	param_private	1.5
61	0x0194	f32	final_damage6_ofs_x	param_private	20
61	0x0198	f32	final_damage6_ofs_y	param_private	14
61	0x019c	f32	final_damage6_speed	param_private	1.5
61	0x01a0	f32	final_damage7_ofs_x	param_private	22
61	0x01a4	f32	final_damage7_ofs_y	param_private	17
61	0x01a8	f32	final_damage7_speed	param_private	1
61	0x01ac	f32	final_camera_offset_x	param_private	0
61	0x01b0	f32	final_camera_offset_y	param_private	0
61	0x01b4	f32	final_camera_offset2_x	param_private	0
61	0x01b8	f32	final_camera_offset2_y	param_private	0
61	0x01bc	f32	final_camera_offset3_x	param_private	0
61	0x01c0	f32	final_camera_offset3_y	param_private	0
61	0x01c4	f32	final_camera_offset4_x	param_private	0
61	0x01c8	f32	final_camera_offset4_y	param_private	0
61	0x01cc	f32	final_camera_offset5_x	param_private	0
61	0x01d0	f32	final_camera_offset5_y	param_private	0
61	0x01d4	f32	final_camera_offset6_x	param_private	0
61	0x01d8	f32	final_camera_offset6_y	param_private	0
61	0x01dc	f32	final_camera_offset7_x	param_private	0
61	0x01e0	f32	final_camera_offset7_y	param_private	5
61	0x01e4	f32	final_shake_scale	param_private	0
61	0x01e8	f32	final_shake_scale2	param_private	0
61	0x01ec	f32	final_shake_scale3	param_private	0
61	0x01f0	f32	final_shake_scale4	param_private	0
61	0x01f4	f32	final_shake_scale5	param_private	0
61	0x01f8	f32	final_shake_scale6	param_private	0
61	0x01fc	f32	final_shake_scale7	param_private	0
61	0x0200	i32	final_stage_invisible_time	param_private	35
61	0x0204	i32	final_bg_color_r	param_private	242
61	0x0208	i32	final_bg_color_g	param_private	102
61	0x020c	i32	final_bg_color_b	param_private	26
61	0x0210	i32	final_bg_return_time	param_private	1
61	0x0214	i32	final2_fall_frame	param_private	25
61	0x0218	f32	final2_air_speed_y_stable_mul	param_private	
61	0x021c	f32	final2_fall_brake_y_mul	param_private	
61	0x0220	i32	final2_landing_frame	param_private	30
61	0x0224	f32	final2_scroll_rate	param_private	0.5
61	0x0228	i32	final2_scroll_rate_change_frame	param_private	60
61	0x022c	f32	final2_beam_offset_y	param_private	12
61	0x0230	f32	attack_11_w_frame	param_private	5
61	0x0234	f32	attack_s3_w_frame	param_private	5
61	0x0238	f32	attack_hi3_w_frame	param_private	5
61	0x023c	f32	attack_lw3_w_frame	param_private	5
61	0x0240	f32	attack_11_s_button_on_frame	param_private	3
61	0x0244	f32	attack_hi3_s_button_on_frame	param_private	3
61	0x0248	f32	attack_lw3_s_button_on_frame	param_private	3
61	0x024c	i32	add_squat_pass_frame	param_private	0
61	0x0250	f32	turn_dash_dash_cancel_frame	param_private	5
61	0x0254	f32	attack_start_cancel_frame	param_private	3
61	0x0258	f32	wall_stop_cancel_frame	param_private	8
61	0x025c	f32	ladder_catch_bottom_cancel_frame	param_private	5
61	0x0260	i32	unk_1e4ea8f9a7	param_private	4
61	0x0264	f32	unk_19996b81b6	param_private	1200
61	0x0268	i32	pass_cancel_command_frame	param_private	4
61	0x026c	f32	near_opponent_range_x	param_private	2.5
61	0x0270	f32	near_opponent_ref_y	param_private	0.5
61	0x0274	f32	near_opponent_ref_y_opponent	param_private	0.25
61	0x0278	f32	near_opponent_range_y	param_private	13
61	0x027c	f32	attack_s4_w_frame	param_private	13
61	0x0280	f32	abnormal_attack_cliff_max	param_private	8
62	0x00e0	u32	shape_type	map_collision_wave	
62	0x00e4	f32	up	map_collision_wave	10
62	0x00e8	f32	down	map_collision_wave	0
62	0x00ec	f32	half_width	map_collision_wave	2
62	0x0150	f32	critical_zoom_rate	param_private	
62	0x0154	f32	final_dash_speed	param_private	10
62	0x0158	i32	final_dash_frame	param_private	16
62	0x015c	i32	final_dash_cliff_no_stop_frame	param_private	6
62	0x0160	f32	final_dash_end_brake_x	param_private	0.0900000036
62	0x0164	f32	final_hit_space	param_private	7
62	0x0168	f32	final_hit_target_offset_x	param_private	20
62	0x016c	f32	final_hit_target_offset_y	param_private	0
62	0x0170	i32	final_hit_move_frame	param_private	8
62	0x0174	i32	final_hit_target_move_frame	param_private	24
62	0x0178	f32	final_hit_target_move_param1	param_private	0.899999976
62	0x017c	f32	final_hit_target_move_param2	param_private	0.949999988
62	0x0180	f32	final_fall_speed_y	param_private	5
62	0x0184	f32	limit_gauge_damage_add	param_private	1
62	0x0188	f32	limit_gauge_attack_add	param_private	0.666999996
62	0x0190	f32	final_hit_target_offset_x	param_private2	24
62	0x0194	f32	final_fusionsword_fall_frame	param_private2	39
62	0x0198	f32	final_lr_stick_x	param_private2	0.25
62	0x019c	f32	final_can_reverse_lr	param_private2	10
62	0x01a0	hash40	constrain_joint	param_private2	0
62	0x01a8	hash40	unk_158fcfbbc3	param_private2	0
62	0x01b0	f32	fall_rhombus_up	param_private2	11.8000002
62	0x01b4	f32	fall_rhombus_down	param_private2	0
62	0x01b8	f32	fall_rhombus_left	param_private2	-2
62	0x01bc	f32	fall_rhombus_right	param_private2	2.70000005
63	0x00e0	u32	shape_type	map_collision_ryusensya	
63	0x00e4	f32	center_y	map_collision_ryusensya	0
63	0x00e8	f32	radius	map_collision_ryusensya	2
63	0x0150	f32	final_vector_min	param_private	40
63	0x0154	f32	final_vector_max	param_private	55
63	0x0158	f32	slow_mul	param_private	
63	0x015c	f32	final_camera_ofs_x	param_private	0
63	0x0160	f32	final_camera_ofs_y	param_private	0
63	0x0164	i32	final_zoom_in_frame	param_private	10
63	0x0168	f32	final_zoom_in_rate	param_private	3.29999995
63	0x016c	f32	unk_16a8e82674	param_private	216
63	0x0170	f32	unk_16c535c29f	param_private	50
63	0x0174	f32	unk_16b55f3610	param_private	
63	0x0178	f32	unk_159c0d7ff4	param_private	159
63	0x017c	f32	unk_15f1d09b1f	param_private	54
63	0x0180	f32	unk_1581ba6f90	param_private	51
63	0x0184	f32	unk_16cc894bbd	param_private	207
63	0x0188	f32	unk_16a154af56	param_private	71
63	0x018c	f32	unk_16d13e5bd9	param_private	41
63	0x0190	f32	unk_1596c876ed	param_private	182
63	0x0194	f32	unk_15fb159206	param_private	70
63	0x0198	f32	unk_158b7f6689	param_private	29
63	0x019c	f32	unk_16dbf25ffe	param_private	
63	0x01a0	f32	unk_16b62fbb15	param_private	87
63	0x01a4	f32	unk_16c6454f9a	param_private	160
63	0x01a8	f32	unk_155a627673	param_private	48
63	0x01ac	f32	unk_1537bf9298	param_private	67
63	0x01b0	f32	unk_1547d56617	param_private	149
63	0x01b4	f32	unk_16e27f633b	param_private	228
63	0x01b8	f32	unk_168fa287d0	param_private	
63	0x01bc	f32	unk_16ffc8735f	param_private	135
63	0x01c0	f32	unk_15d4ed7190	param_private	169
63	0x01c4	f32	unk_15b930957b	param_private	
63	0x01c8	f32	unk_15c95a61f4	param_private	118
63	0x01cc	f32	unk_16f5047778	param_private	
63	0x01d0	f32	unk_1698d99393	param_private	153
63	0x01d4	f32	unk_16e8b3671c	param_private	130
63	0x01d8	f32	unk_151847710e	param_private	24
63	0x01dc	f32	unk_15759a95e5	param_private	84
63	0x01e0	f32	unk_1505f0616a	param_private	60
63	0x01e4	f32	unk_162abdb8a9	param_private	
63	0x01e8	f32	unk_1647605c42	param_private	79
63	0x01ec	f32	unk_16370aa8cd	param_private	83
63	0x01f0	f32	unk_15c16763a2	param_private	44
63	0x01f4	f32	unk_15acba8749	param_private	45
63	0x01f8	f32	unk_15dcd073c6	param_private	46
64	0x00b0	i32	attack_air_n_loop_max	param_private	4
64	0x00b4	i32	attack_air_hi_loop_max	param_private	4
64	0x00b8	f32	attack_air_f_hit_speed_y	param_private	1.5
64	0x00bc	f32	attack_air_f2_hit_speed_y	param_private	1.5
64	0x00c0	i32	attack_air_f_combo_max	param_private	3
64	0x00c4	f32	combo_attack_ari_f2_end	param_private	36
64	0x00c8	f32	combo_attack_ari_f3_end	param_private	
64	0x00cc	f32	dash_attack_hit_reduct_coef	param_private	0.800000012
64	0x00d0	i32	dash_attack_hit_reduct_count	param_private	4
64	0x00d4	f32	rose_effect_pos_rand	param_private	2
64	0x00d8	f32	rose_effect_scale_min	param_private	0.699999988
64	0x00dc	f32	rose_effect_scale_max	param_private	1.29999995
64	0x00e0	f32	unk_1f5881d7c2	param_private	
64	0x00e4	i32	unk_1dbeaa451f	param_private	30
64	0x00e8	i32	attack_air_n_shoot_landing_frame	param_private	8
64	0x00ec	i32	attack_air_f_shoot_landing_frame	param_private	6
64	0x00f0	i32	attack_air_b_shoot_landing_frame	param_private	6
64	0x00f4	i32	attack_air_hi_shoot_landing_frame	param_private	8
64	0x00f8	i32	batwithin_slow_time	param_private	25
64	0x00fc	i32	batwithin_slow_rate	param_private	6
64	0x0100	f32	batwithin_slow_distance	param_private	60
64	0x0104	f32	batwithin_escape_air_speed	param_private	1.70000005
64	0x0108	f32	bat_escape_frame	param_private	30
64	0x010c	f32	bat_escape_end_frame	param_private	24
64	0x0110	f32	bat_escape_f_frame	param_private	30
64	0x0114	f32	bat_escape_f_end_frame	param_private	26
64	0x0118	f32	bat_escape_b_frame	param_private	30
64	0x011c	f32	bat_escape_b_end_frame	param_private	26
64	0x0120	f32	bat_escape_air_frame	param_private	30
64	0x0124	f32	bat_escape_air_end_frame	param_private	25
64	0x0128	i32	final_slow_rate	param_private	3
64	0x012c	i32	final_slow_time	param_private	420
64	0x0130	f32	final_time_add_gauge	param_private	1.5
